Handle,Title,Body (HTML),Vendor,Type,Tags,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Image,Image Src,SEO Title,SEO Description,Published,Status,Barva (product.metafields.custom.barva),Velikost (product.metafields.custom.velikost),Provedení (product.metafields.custom.provedeni),Hodnota (product.metafields.custom.hodnota),Pevnost (product.metafields.custom.pevnost),Značka (product.metafields.custom.znacka),Šířka (product.metafields.custom.sirka),Velikost balení (product.metafields.custom.velikost_baleni),Shoptet CODE (product.metafields.custom.internal_id),migration_legacy_id,migration_legacy_url
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-10_tanga-carmen-liu-dykka2.jpg?63187ab4,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-6_tanga-carmen-liu-dykka6.jpg?63187a97,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-8_tanga-carmen-liu-dykka4.jpg?63187aa5,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-1_tanga-krajka-tucking.jpg?66856e5e,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-4_classy-black-front.jpg?616d8daf,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-3_classy-black.jpg?616d8dae,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40_carmen-liu-lingerie-panty-size-guide.jpg?6048b87b,,,,,,,,,,,,,,,
krajkova-tanga-cerna,Krajková tanga černá,"<p>Elegantní sexy tanga z extra jemného italského saténu. Velmi sexy kousek! Kalhotky jsou navrženy speciálně pro předoperační trans ženy a nebinární osoby. K perfektnímu zploštění penisu nejsou potřeba žádné tuck pásky ani jiné pomůcky. Ovšem pokud chcete docílit dokonalého zploštění, doporučujeme při nošení používat také s tuck páskou.</p>
<ul>
<li>Vyrobeno z heboučkého italského saténu</li>
<li>Lesklý povrch & sexy krajka</li>
<li>92 % polyester, 8 % elastan</li>
<li>Vnitřní vrstva 100 % bavlna</li>
</ul>
<p>Doporučujeme pořádně se přeměřit, aby vám kalhotky krásně sedly. Pokud vybíráte mezi dvěma velikostmi, určitě berte tu větší. Tabulku velikostí najdete <a href=""https://www.dykka.com/rubriky/o-nakupu/tabulka-velikosti-carmen-liu/"">tady</a>.</p>
<p>Tanga máme také v basic provedení bez krajek a to v <a href=""https://www.dykka.com/tanga/tanga-bila/""><strong>bílé</strong></a> nebo <a href=""https://www.dykka.com/tanga/tanga/""><strong>černé</strong></a> barvě. Pro intenzivnější zploštění doporučujeme zvolit <a href=""https://www.dykka.com/kalhotky/tanga-extra-pevna/""><strong>extra pevnou variantu</strong>.</a> </p>
<p>Pokud dáváte přednost klasičtějšímu střihu, můžete sáhnout po bokových <a href=""https://www.dykka.com/kalhotky/bokove-kalhotky-basic/""><strong>kalhotkách</strong></a>.</p>
<p>V bazénu nebo při opalovačce vám pak nejlépe poslouží spodní díl <a href=""https://www.dykka.com/plavky/spodni-dil-bikin/""><strong>bikin</strong></a> s vyšším pasem.</p>
<p> <img src='https://cdn.shopify.com/s/files/1/0810/5633/4156/files/carmenliu-tanga.jpg' alt=""carmenliu-tanga"" style=""display: block; margin-left: auto; margin-right: auto;"" width=""305"" height=""458"" /> </p>",Carmen Liu,kalhotky,[840;857;867;870;904;857;custom2],Velikost,XXL,,,,,XXL,0,shopify,1,continue,manual,890,TRUE,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-11_tanga-carmen-liu-dykka.jpg?63187abc,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-11_tanga-carmen-liu-dykka.jpg?63187abc,Stahovací tucking tanga černá s krajkou Carmen Liu | vyrobeno v UK,Černá krajková stahovací tucking tanga pro trans ženy a feminní osoby. Měkká a pohodlná. Z pevného materiálu pro maximální zploštění penisu. Různé velikosti.,TRUE,active,,XXL,,,,,,,XXL,40,https://www.dykka.com/tanga/cerna-krajova-tanga/
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-10_tanga-carmen-liu-dykka2.jpg?63187ab4,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-6_tanga-carmen-liu-dykka6.jpg?63187a97,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-8_tanga-carmen-liu-dykka4.jpg?63187aa5,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-1_tanga-krajka-tucking.jpg?66856e5e,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-4_classy-black-front.jpg?616d8daf,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40-3_classy-black.jpg?616d8dae,,,,,,,,,,,,,,,
krajkova-tanga-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/40_carmen-liu-lingerie-panty-size-guide.jpg?6048b87b,,,,,,,,,,,,,,,
nalepky-na-bradavky-5-paru-nude,Nálepky na bradavky | 5 párů | nude,"<p>Neviditelné krycí nálepky, které vám pomůžou skrýt linii bradavek pod oblečením. Ideální jsou na nošení s binder tape, aby nedošlo k poškození jemné pokožky bradavek při sundávání pásky. </p>
<p>Barva: <strong>nude/tělová</strong></p>
<p>Rozměr: <strong>6 cm</strong></p>
<p>Materiál: <strong>netkaná </strong><b>textilie</b></p>
<p>Balení obsahuje <strong>10 ochranných nálepek na bradavky / 5 párů</strong></p>
<p>⚠️ <b>Upozornění:</b></p>
<p>Nedoporučuje se pro dlouhodobé nošení nebo při podráždění pokožky. V případě jakýchkoli nežádoucích reakcí přestaňte produkt používat. Objevila se vám vyrážka, jakékoli známky infekce, včetně horečky, zimnice, výtoku nebo zvracení? Obraťte se na vašeho lékaře. Vzácné, ale možné známky deformity žeber zahrnují dušnost, bolest na hrudi nebo nepravidelné dýchání. Přestaňte používat a kontaktujte svého lékaře, pokud se objeví některé z těchto příznaků.</p>",DYKKA,doplňky,[774;777;780;890;899;890],,,,,,,99,0,shopify,412,continue,manual,75,TRUE,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/377-3_dykka-nipple-covers-nude.jpg?667c1491,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/377-3_dykka-nipple-covers-nude.jpg?667c1491,,"Neviditelné krycí nálepky na bradavky ideální pro skrytí linie pod oblečením. Vyvinuto pro bezpečné nošení s binder tape, chrání jemnou pokožku.",TRUE,active,,,,,,,,,99,99,https://www.dykka.com/binder-tapes/nalepky-na-bradavky-5-paru/
nalepky-na-bradavky-5-paru-nude,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/377-1_polstarky-bradavky-nalepky-dykka-377.jpg?65d51096,,,,,,,,,,,,,,,
nalepky-na-bradavky-5-paru-nude,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/377-2_polstarky-bradavky-nalepky-dykka-377-1.jpg?65d51096,,,,,,,,,,,,,,,
kiwi-vibracni-pomucka-pro-uvolneni-panevniho-dna,Kiwi - Vibrační pomůcka pro uvolnění pánevního dna,"

<p><strong>Vibrační pomůcka pro uvolnění pánevního dna. Pro úlevu, propojení a jemnou radost.</strong></p>
<p>Kiwi není jen další hračka do šuplíku. Je to malý spojenec, který pomáhá navázat vztah s vlastním tělem – citlivě, jemně a s respektem k tomu, co právě potřebujete. Ať už hledáte úlevu od napětí, potřebujete zvládnout bolestivost, nebo se znovu sžít s dotekem, Kiwi je tu jako opora. A možná i jako začátek něčeho hezkého.</p>
<p>Vyvinutý ve spolupráci s odborníky a testovaný stovkami lidí, Kiwi je navržen tak, aby přinášel výsledky – ale zároveň byl příjemný na používání. Protože pokrok nemusí bolet. Může být něžný, vibrovat… a občas i vykouzlit úsměv.</p>
<p>Sex nemusí být vždy snadný. A rozhodně to není něco, co by „mělo jít samo“. Pokud cítíte napětí, bolestivost, staženost, nebo se vám jednoduše nedaří uvolnit, nejste v tom sami. Kiwi je tu právě pro takové chvíle – když potřebujete péči, trpělivost a jemnou, ale účinnou podporu.</p>
<p>Kiwi v sobě spojuje lékařsky ověřený přístup s dotekem, který může být zároveň léčivý i příjemný. Navržený pro vnější i vnitřní použití, při sólo chvilkách i v partnerství. Bez tlaku, bez očekávání. Jen s respektem k tomu, kde právě jste.</p>
<h2>Co Kiwi umí:</h2>
<ul>
<li>
<p>Uvolňuje napětí v oblasti pánevního dna (vnitřně i zvenku)</p>
</li>
<li>
<p>Podporuje pozvolný návrat k příjemnému doteku</p>
</li>
<li>
<p>Může přispět k prokrvení, relaxaci a zvýšení citlivosti</p>
</li>
<li>
<p>Má dva vibrační motorky – jeden jemně bzučí, druhý příjemně bručí</p>
</li>
<li>
<p>Je malý, bezpečný a nenápadný – vhodný i pro velmi citlivé tělo</p>
</li>
</ul>
<h2>Vhodný také po vaginoplastice:</h2>

<p>Kiwi se dá velmi dobře využít i <strong>po vaginoplastice</strong>, samozřejmě s respektem k fázi hojení a individuálnímu stavu těla. Pomůcka může být jemným parťákem:</p>
<p>✨ <strong>při obnovování doteku</strong> a prozkoumávání nově vytvořeného těla<b>✨ <strong>při uvolnění svalového napětí</strong> v pánevní oblasti <b>✨ <strong>pro relaxaci a zklidnění</strong> – bez tlaku na výkon nebo očekávání<b>✨ a taky <strong>jako doplněk k dilataci</strong></p>
<p>Díky dvěma typům vibrací, malému rozměru a velmi jemnému materiálu může být Kiwi bezpečným a příjemným prostředkem, jak se znovu (nebo nově) napojit na svoje tělo – krok za krokem. 🥝</p>
<h2>Jak Kiwi použít?</h2>
<p><strong>1. Začněte zvenku</strong><b>Napětí v břiše, stehnech nebo hýždích může souviset i s vnitřním stažením. Masáž těchto oblastí – pomocí vibrací a tří různých koncovek – může být prvním krokem ke skutečné úlevě.</p>
<p><strong>2. Objevujte okolí</strong><b>Masáž v oblasti vulvy, klitorisu nebo hráze podporuje prokrvení a může přinést uvolnění i jemnou rozkoš. Není kam spěchat – objevujte, co vám dělá dobře.</p>
<p><strong>3. Jemně, když budete chtít</strong><b>Pokud se rozhodnete pro mělké zavedení, Kiwi je připravený vás podpořit. Kombinace vibrací a jemného tlaku může pomoci tělu i nervovému systému pustit brzdy. A když se tělo uvolní, někdy přijde i radost. A pokud ne – i to je v pořádku.</p>
<h2>Co dělá Kiwi výjimečným?</h2>
<ul>
<li>
<p><strong>Vibrace</strong> pomáhají uvolnit pánevní dno (vědecky potvrzeno – i lidmi, kteří to vyzkoušeli)</p>
</li>
<li>
<p><strong>Tři typy masážních koncovek</strong> pro různé typy doteku a mobilizaci tkání</p>
</li>
<li>
<p><strong>Použití sólo i s partnerem*kou</strong> – sdílení doteku může posílit důvěru i potěšení</p>
</li>
<li>
<p><strong>Clitorální stimulace</strong> podporuje prokrvení i pocit bezpečí</p>
</li>
<li>
<p><strong>Design, který láká k použití</strong> – nečeká, až na něj padne prach</p>
</li>
</ul>
<h2>Technické informace:</h2>
<ul>
<li>
<p>4 úrovně vibrací</p>
</li>
<li>
<p>2 motorky – každý s jiným typem vibrací</p>
</li>
<li>
<p>Lékařský silikon</p>
</li>
<li>
<p>Dobíjecí, voděodolný</p>
</li>
<li>
<p>Rozměry přístroje: cca 8,3 × 8,9 cm</p>
</li>
<li>
<p>Hrot pro vnitřní použití: 3,8 cm délka, 1,2–2,5 cm průměr</p>
</li>
<li>
<p>V balení: Kiwi, nabíječka, úložný pytlík, návod a přístup k online podpoře</p>
</li>
</ul>
<h2>Malý nástroj, velký vliv</h2>
<p>Kiwi není jen o sexu – ale klidně být může. Je o návratu k pohodlí, vnímavosti a důvěře v tělo. O tom, že pokrok nemusí bolet. A že cesta k úlevě může být jemná. A krásná.</p>
<p>Kiwi doporučují fyzioterapeutky i terapeuté – a používá ho přes 9000 odborníků po celém světě.<b>Je to pomůcka, která neuspěchává. Nabízí prostor znovu se napojit na sebe – krok za krokem, s respektem a pochopením.</p>
<p>Chcete z něj udělat dárek? Poděkování vlastnímu tělu? Nebo tichého spojence na cestě zpět k sobě?<b>Kiwi je tu. Jemně, bez nátlaku. S vámi.</p>",Ohnut,dárky,[798;831;834;831],,,,,,,454,0,shopify,0,continue,manual,3200,TRUE,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/454-6_kiwi-dykka.jpg?67f66a7f,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/454-6_kiwi-dykka.jpg?67f66a7f,Kiwi – jemná vibrační pomůcka pro pánevní dno | DYKKA,"Citlivá péče o pánevní dno. Kiwi pomáhá uvolnit napětí, zmírnit diskomfort a znovu se napojit na vlastní tělo – jemně, krok za krokem.",TRUE,active,,,,,,,,,454,454,https://www.dykka.com/vibratory/kiwi/
kiwi-vibracni-pomucka-pro-uvolneni-panevniho-dna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/454-2_kiwi-dykka-4.jpg?67f66a7f,,,,,,,,,,,,,,,
kiwi-vibracni-pomucka-pro-uvolneni-panevniho-dna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/454-3_kiwi-dykka-3.jpg?67f66a7f,,,,,,,,,,,,,,,
kiwi-vibracni-pomucka-pro-uvolneni-panevniho-dna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/454-4_kiwi-dykka-2.jpg?67f66a7f,,,,,,,,,,,,,,,
kiwi-vibracni-pomucka-pro-uvolneni-panevniho-dna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/454-5_kiwi-dykka-1.jpg?67f66a7f,,,,,,,,,,,,,,,
kiwi-vibracni-pomucka-pro-uvolneni-panevniho-dna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/454_kiwi-dykka-6.jpg?67f66a7f,,,,,,,,,,,,,,,
satenove-nalepky-na-bradavky-5-paru-cerne,Saténové nálepky na bradavky | 5 párů | černé,"<p>Neviditelné krycí nálepky, které vám pomůžou skrýt linii bradavek pod oblečením. Ideální jsou na nošení s binder tape, aby nedošlo k poškození jemné pokožky bradavek při sundávání pásky. </p>
<p>Barva: <strong>černá</strong></p>
<p>Rozměr: <strong>6 cm</strong></p>
<p>Materiál: </p>
<p>Balení obsahuje <strong>10 ochranných nálepek na bradavky / 5 párů</strong></p>
<p>⚠️ <b>Upozornění:</b></p>
<p>Nedoporučuje se pro dlouhodobé nošení nebo při podráždění pokožky. V případě jakýchkoli nežádoucích reakcí přestaňte produkt používat. Objevila se vám vyrážka, jakékoli známky infekce, včetně horečky, zimnice, výtoku nebo zvracení? Obraťte se na vašeho lékaře. Vzácné, ale možné známky deformity žeber zahrnují dušnost, bolest na hrudi nebo nepravidelné dýchání. Přestaňte používat a kontaktujte svého lékaře, pokud se objeví některé z těchto příznaků.</p>",DYKKA,binder tapes,[890;899;890],,,,,,,361,0,shopify,11,continue,manual,110,TRUE,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/407-1_dykka-nipple-covers-black.jpg?667c14a9,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/407-1_dykka-nipple-covers-black.jpg?667c14a9,,"Neviditelné krycí nálepky na bradavky ideální pro skrytí linie pod oblečením. Vyvinuto pro bezpečné nošení s binder tape, chrání jemnou pokožku.",TRUE,active,,,,,,,,,361,361,https://www.dykka.com/binder-tapes/satenove-nalepky-na-bradavky-5-paru-cerne/
satenove-nalepky-na-bradavky-5-paru-cerne,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/407-6_dyka-nipple-covers-satin-3081.jpg?6656d476,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,Menstruační pagking boxerky UNTAG,"

<p><strong>Menstruační boxerky se zabudovanou kapsičkou na packer </strong>pro hrdé a pohodlné packování i během menstruace! Skvěle vám do boxerek sedne <a href=""https://www.dykka.com/soft-packery/"">soft packer</a>. </p>
<p>Tyhle menstruační boxerky vám zajistí nejen pohodlí, ale taky bezpečný prostor pro váš soft packer. Navíc díky zabudované absorpční vrstvě už nemusíte řešit žádné další menstruační pomůcky – všechno je vyřešeno v jednom kousku prádla.</p>
<ul>
<li><strong>Navrženo pro maximální komfort</strong> – měkká a příjemná tkanina, nízký pas, široká pohodlná guma a ploché švy v rozkroku pro co nejmenší dysforii. </li>
<li><strong>Savá a antibakteriální vrstva</strong> – technologie ZORB® 4D se postará o spolehlivou absorpci, rychlé schnutí a udržení pocitu sucha. </li>
<li><strong>Antimikrobiální úprava SILVADUR™</strong> – omezuje zápach, brání růstu bakterií a plísní a zajišťuje extra svěžest. </li>
<li><strong>Vhodné i pro  střední a silnější krvácení</strong> – spolehlivě vás podrží i během náročnějších dnů.</li>
</ul>
<h2><strong>Složení</strong></h2>
<p>91 % polyamid a 9 % elastan.</p>
<p><strong>Složení ZORB® 4D</strong></p>

<ul>
<li>Vrstva přicházející do styku s pokožkou (vnitřní): Materiál: 100% polyester</li>
<li>Absorpční vrstva (vnitřní): Materiál: 28% bavlna, 26% Tencel, 23% bambusová viskóza, 13% polyester, 10% nylon.</li>
<li>Mezivrstva: Materiál: 100% polyester</li>
<li>PUL membrána: polyuretan (tepelně zatavená v 5. vrstvě)</li>
<li>Vnější vrstva: Materiál: 100% polyester</li>
</ul>

<h2>🧼 <strong>Jak prát?</strong></h2>
<ul>
<li>
<p>Perte v pračce na max. 30 °C. Vynechte aviváž!</p>
</li>
<li>
<p>Sušení na vzduchu, sušička není vhodná.</p>
</li>
<li>
<p>Před prvním nošením nezapomeňte vyprat.</p>
</li>
</ul>
<p>🌍 <strong>Navrženo v Amsterdamu, vyrobeno v Evropě.</strong><b>Připravte se na menstruaci bez kompromisů! 💜</p>
<h2>📏 <strong>Tabulka velikostí:</strong></h2>

<p><img src='https://cdn.shopify.com/s/files/1/0810/5633/4156/files/boxerky-tabulka-untag.png' alt=""boxerky-tabulka-untag"" width=""353"" height=""464"" /></p>
<p> </p>
<p> </p>
<p>",UNTAG,boxerky a jocks,[843;873;843],Velikost,2XL,,,,,442/2XL,200,shopify,2,continue,manual,1690,TRUE,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442_menstruacni-pagking-boxerky-untag.png?67be2655,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442_menstruacni-pagking-boxerky-untag.png?67be2655,Menstruační boxerky s kapsičkou na packer UNTAG,"Objevte menstruační boxerky s kapsičkou na packer! Maximální komfort, spolehlivá absorpce a antibakteriální ochrana. Ideální pro střední až silné krvácení.",TRUE,active,,2XL,,,,,,,442/2XL,442,https://www.dykka.com/boxerky/menstruacni-pagking-boxerky-untag/
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-7_menstruacni-pagking-boxerky-untag.png?67be265a,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-5_menstruacni-pagking-boxerky-untag.png?67be2881,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-2_menstruacni-pagking-boxerky-untag.png?67be2880,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-8_menstruacni-pagking-boxerky-untag.png?67be2882,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-6_menstruacni-pagking-boxerky-untag.png?67be2881,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-4_menstruacni-pagking-boxerky-untag.png?67be26d0,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-1_menstruacni-pagking-boxerky-untag.png?67be2657,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-3_menstruacni-pagking-boxerky-untag.png?67be2658,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442_juliahermans-untag-periodboxers-11.jpg?67be1d3a,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-1_juliahermans-untag-periodboxers-1.jpg?67be1d3b,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-2_juliahermans-untag-periodboxers-16.jpg?67be1d3b,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,Menstruační pagking boxerky UNTAG,"

<p><strong>Menstruační boxerky se zabudovanou kapsičkou na packer </strong>pro hrdé a pohodlné packování i během menstruace! Skvěle vám do boxerek sedne <a href=""https://www.dykka.com/soft-packery/"">soft packer</a>. </p>
<p>Tyhle menstruační boxerky vám zajistí nejen pohodlí, ale taky bezpečný prostor pro váš soft packer. Navíc díky zabudované absorpční vrstvě už nemusíte řešit žádné další menstruační pomůcky – všechno je vyřešeno v jednom kousku prádla.</p>
<ul>
<li><strong>Navrženo pro maximální komfort</strong> – měkká a příjemná tkanina, nízký pas, široká pohodlná guma a ploché švy v rozkroku pro co nejmenší dysforii. </li>
<li><strong>Savá a antibakteriální vrstva</strong> – technologie ZORB® 4D se postará o spolehlivou absorpci, rychlé schnutí a udržení pocitu sucha. </li>
<li><strong>Antimikrobiální úprava SILVADUR™</strong> – omezuje zápach, brání růstu bakterií a plísní a zajišťuje extra svěžest. </li>
<li><strong>Vhodné i pro  střední a silnější krvácení</strong> – spolehlivě vás podrží i během náročnějších dnů.</li>
</ul>
<h2><strong>Složení</strong></h2>
<p>91 % polyamid a 9 % elastan.</p>
<p><strong>Složení ZORB® 4D</strong></p>

<ul>
<li>Vrstva přicházející do styku s pokožkou (vnitřní): Materiál: 100% polyester</li>
<li>Absorpční vrstva (vnitřní): Materiál: 28% bavlna, 26% Tencel, 23% bambusová viskóza, 13% polyester, 10% nylon.</li>
<li>Mezivrstva: Materiál: 100% polyester</li>
<li>PUL membrána: polyuretan (tepelně zatavená v 5. vrstvě)</li>
<li>Vnější vrstva: Materiál: 100% polyester</li>
</ul>

<h2>🧼 <strong>Jak prát?</strong></h2>
<ul>
<li>
<p>Perte v pračce na max. 30 °C. Vynechte aviváž!</p>
</li>
<li>
<p>Sušení na vzduchu, sušička není vhodná.</p>
</li>
<li>
<p>Před prvním nošením nezapomeňte vyprat.</p>
</li>
</ul>
<p>🌍 <strong>Navrženo v Amsterdamu, vyrobeno v Evropě.</strong><b>Připravte se na menstruaci bez kompromisů! 💜</p>
<h2>📏 <strong>Tabulka velikostí:</strong></h2>

<p><img src='https://cdn.shopify.com/s/files/1/0810/5633/4156/files/boxerky-tabulka-untag.png' alt=""boxerky-tabulka-untag"" width=""353"" height=""464"" /></p>
<p> </p>
<p> </p>
<p>",UNTAG,boxerky a jocks,[843;873;843],Velikost,3XL,,,,,442/3XL,200,shopify,0,continue,manual,1690,TRUE,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442_menstruacni-pagking-boxerky-untag.png?67be2655,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442_menstruacni-pagking-boxerky-untag.png?67be2655,Menstruační boxerky s kapsičkou na packer UNTAG,"Objevte menstruační boxerky s kapsičkou na packer! Maximální komfort, spolehlivá absorpce a antibakteriální ochrana. Ideální pro střední až silné krvácení.",TRUE,active,,3XL,,,,,,,442/3XL,442,https://www.dykka.com/boxerky/menstruacni-pagking-boxerky-untag/
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-7_menstruacni-pagking-boxerky-untag.png?67be265a,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-5_menstruacni-pagking-boxerky-untag.png?67be2881,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-2_menstruacni-pagking-boxerky-untag.png?67be2880,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-8_menstruacni-pagking-boxerky-untag.png?67be2882,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-6_menstruacni-pagking-boxerky-untag.png?67be2881,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-4_menstruacni-pagking-boxerky-untag.png?67be26d0,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-1_menstruacni-pagking-boxerky-untag.png?67be2657,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442-3_menstruacni-pagking-boxerky-untag.png?67be2658,,,,,,,,,,,,,,,
menstruacni-pagking-boxerky-untag,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/442_juliahermans-untag-periodboxers-11.jpg?67be1d3a,,,,,,,,,,,,,,,
